dt_iso,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_description
2012-10-14 07:00:00 +0000 UTC,283.94,282.59,285.15,1026,87,0,0,20,few clouds
2012-10-14 08:00:00 +0000 UTC,283.1,282.04,284.15,1025,87,0,0,1,sky is clear
2012-10-14 09:00:00 +0000 UTC,282.9,281.48,284.15,1026,87,0,0,1,sky is clear
2012-10-14 10:00:00 +0000 UTC,282.06,280.93,283.15,1026,93,0,0,68,mist
2012-10-14 11:00:00 +0000 UTC,282.06,280.93,283.15,1026,93,0,0,68,mist
2012-10-14 12:00:00 +0000 UTC,282.64,282.15,283.15,1027,93,0,0,38,mist
2012-10-14 13:00:00 +0000 UTC,284.19,284.15,284.26,1027,87,1,70,38,mist
2012-10-14 14:00:00 +0000 UTC,286.85,286.15,288.15,1027,87,2,50,20,few clouds
2012-10-14 15:00:00 +0000 UTC,289.77,289.15,290.93,1027,72,0,0,1,sky is clear
2012-10-14 16:00:00 +0000 UTC,291.85,291.15,293.15,1027,68,0,0,1,sky is clear
2012-10-14 17:00:00 +0000 UTC,293.91,292.15,295.37,1026,63,0,0,1,sky is clear
2012-10-14 18:00:00 +0000 UTC,295.93,295.15,296.48,1025,56,0,0,1,sky is clear
2012-10-14 19:00:00 +0000 UTC,296.97,296.15,297.59,1024,53,2,330,20,few clouds
2012-10-14 20:00:00 +0000 UTC,297.3,297.15,297.59,1023,50,3,230,20,few clouds
2012-10-14 21:00:00 +0000 UTC,296.91,296.48,297.15,1023,47,4,250,20,few clouds
2012-10-14 22:00:00 +0000 UTC,295.68,294.82,296.15,1023,49,5,230,40,scattered clouds
2012-10-14 23:00:00 +0000 UTC,294.31,293.71,295.15,1023,56,4,230,40,scattered clouds
2012-10-15 00:00:00 +0000 UTC,293.07,292.04,294.15,1023,60,4,220,75,broken clouds
2012-10-15 01:00:00 +0000 UTC,291.39,290.93,292.15,1023,63,4,240,40,scattered clouds
2012-10-15 02:00:00 +0000 UTC,290.66,289.82,292.15,1023,67,1,230,20,few clouds
2012-10-15 03:00:00 +0000 UTC,289.62,288.71,291.15,1023,67,3,240,20,few clouds
2012-10-15 04:00:00 +0000 UTC,288.53,286.48,290.15,1023,63,2,210,1,sky is clear
2012-10-15 05:00:00 +0000 UTC,287.76,287.04,288.15,1023,67,0,0,1,sky is clear
2012-10-15 06:00:00 +0000 UTC,287.11,287.04,287.15,1022,71,1,210,1,sky is clear
2012-10-15 07:00:00 +0000 UTC,286.58,286.15,287.15,1022,82,0,0,1,sky is clear
2012-10-15 08:00:00 +0000 UTC,285.88,285.37,286.15,1021,82,0,0,1,sky is clear
2012-10-15 09:00:00 +0000 UTC,285.2,284.15,286.15,1021,93,0,0,1,sky is clear
2012-10-15 10:00:00 +0000 UTC,284.81,284.15,286.15,1022,93,0,0,1,sky is clear
2012-10-15 11:00:00 +0000 UTC,285.27,283.71,287.15,1022,87,1,0,20,few clouds
2012-10-15 12:00:00 +0000 UTC,285.52,284.15,287.15,1022,87,2,40,20,few clouds
2012-10-15 13:00:00 +0000 UTC,287.09,286.15,288.15,1021,93,0,0,75,broken clouds
2012-10-15 14:00:00 +0000 UTC,289.64,288.71,290.15,1022,72,2,340,75,broken clouds
2012-10-15 15:00:00 +0000 UTC,290.03,289.82,290.15,1093,85,0,38,49,sky is clear
2012-10-15 16:00:00 +0000 UTC,291.03,289.15,292.59,1093,81,0,38,49,sky is clear
2012-10-15 17:00:00 +0000 UTC,292.38,291.15,293.71,1094,76,0,38,49,sky is clear
2012-10-15 18:00:00 +0000 UTC,294.72,294.15,295.15,1020,60,9,210,90,overcast clouds
2012-10-15 19:00:00 +0000 UTC,295.37,294.82,296.15,1018,60,7,200,75,broken clouds
2012-10-15 21:00:00 +0000 UTC,295.37,294.82,296.15,1016,56,7,200,75,broken clouds
2012-10-15 22:00:00 +0000 UTC,295.17,294.26,296.15,1016,56,5,220,75,broken clouds
2012-10-15 23:00:00 +0000 UTC,293.94,292.59,295.15,1015,60,5,220,86,light rain
2012-10-16 00:00:00 +0000 UTC,293.1,292.04,294.15,1015,64,3,180,86,light rain
2012-10-16 01:00:00 +0000 UTC,292.78,292.04,294.15,1015,64,3,240,75,broken clouds
2012-10-16 02:00:00 +0000 UTC,292.27,291.15,294.15,1014,64,6,210,75,broken clouds
2012-10-16 03:00:00 +0000 UTC,292.27,291.15,294.15,1014,64,6,210,75,broken clouds
2012-10-16 04:00:00 +0000 UTC,292.81,291.15,295.15,1013,60,6,210,75,broken clouds
2012-10-16 05:00:00 +0000 UTC,291.8,291.15,292.15,1013,88,4,250,86,moderate rain
2012-10-16 05:00:00 +0000 UTC,291.8,291.15,292.15,1013,88,4,250,86,mist
2012-10-16 05:00:00 +0000 UTC,291.8,291.15,292.15,1013,88,4,250,86,heavy intensity rain
2012-10-16 06:00:00 +0000 UTC,290.23,290.15,290.37,1013,93,5,290,70,thunderstorm with rain
2012-10-16 06:00:00 +0000 UTC,290.23,290.15,290.37,1013,93,5,290,70,mist
2012-10-16 06:00:00 +0000 UTC,290.23,290.15,290.37,1013,93,5,290,70,moderate rain
2012-10-16 07:00:00 +0000 UTC,290.03,289.82,290.15,1013,93,4,200,70,heavy intensity rain
2012-10-16 07:00:00 +0000 UTC,290.03,289.82,290.15,1013,93,4,200,70,mist
2012-10-16 08:00:00 +0000 UTC,290.03,289.82,290.15,1013,93,3,180,70,moderate rain
2012-10-16 08:00:00 +0000 UTC,290.03,289.82,290.15,1013,93,3,180,70,mist
2012-10-16 09:00:00 +0000 UTC,289.84,289.26,290.15,1013,93,2,230,90,overcast clouds
2012-10-16 10:00:00 +0000 UTC,288.94,287.59,290.15,1013,93,3,230,90,overcast clouds
2012-10-16 11:00:00 +0000 UTC,287.9,286.48,289.15,1014,87,4,260,90,overcast clouds
2012-10-16 12:00:00 +0000 UTC,287.39,285.93,289.15,1014,87,4,240,75,broken clouds
2012-10-16 13:00:00 +0000 UTC,288.54,288.15,289.26,1014,87,4,250,40,scattered clouds
2012-10-16 14:00:00 +0000 UTC,289.13,288.15,290.93,1094,83,0,54,25,sky is clear
2012-10-16 15:00:00 +0000 UTC,291.46,291.15,292.04,1015,63,4,250,40,scattered clouds
2012-10-16 16:00:00 +0000 UTC,291.66,291.15,292.59,1015,63,4,280,75,broken clouds
2012-10-16 17:00:00 +0000 UTC,293.01,292.15,293.71,1015,59,5,260,40,scattered clouds
2012-10-16 18:00:00 +0000 UTC,293.4,292.15,294.82,1094,58,0,54,0,sky is clear
2012-10-16 19:00:00 +0000 UTC,294.39,294.15,294.82,1013,40,5,260,20,few clouds
2012-10-16 20:00:00 +0000 UTC,294.19,294.15,294.26,1013,37,4,280,20,few clouds
2012-10-16 21:00:00 +0000 UTC,293.8,293.15,294.15,1013,32,7,280,20,few clouds
2012-10-16 22:00:00 +0000 UTC,291.72,290.93,292.15,1014,42,4,270,20,few clouds
2012-10-16 23:00:00 +0000 UTC,290.1,288.15,291.15,1014,45,3,290,20,few clouds
2012-10-17 00:00:00 +0000 UTC,286.55,285.37,288.15,1015,54,3,320,1,sky is clear
2012-10-17 02:00:00 +0000 UTC,284.67,283.71,286.15,1014,66,2,20,1,sky is clear
2012-10-17 03:00:00 +0000 UTC,284.28,282.59,286.15,1094,90,0,0,0,sky is clear
2012-10-17 04:00:00 +0000 UTC,281.91,281.48,282.15,1015,87,0,0,1,sky is clear
2012-10-17 06:00:00 +0000 UTC,281.72,280.93,282.15,1015,87,1,190,1,sky is clear
2012-10-17 07:00:00 +0000 UTC,281.53,280.37,282.15,1016,87,0,0,1,sky is clear
2012-10-17 08:00:00 +0000 UTC,281.53,280.37,282.15,1093,95,0,0,0,sky is clear
2012-10-17 09:00:00 +0000 UTC,280.49,279.26,281.15,1093,95,0,0,0,sky is clear
2012-10-17 10:00:00 +0000 UTC,279.98,278.71,281.15,1016,87,0,0,1,sky is clear
2012-10-17 11:00:00 +0000 UTC,279.47,278.15,281.15,1017,93,0,0,0,mist
2012-10-17 12:00:00 +0000 UTC,280.17,279.26,281.15,1017,87,0,0,0,fog
2012-10-17 13:00:00 +0000 UTC,281.88,280.15,283.15,1017,87,0,0,0,fog
2012-10-17 14:00:00 +0000 UTC,283.22,282.15,284.15,1017,81,0,0,1,sky is clear
2012-10-17 16:00:00 +0000 UTC,288.16,286.15,290.93,1093,59,0,0,0,sky is clear
2012-10-17 17:00:00 +0000 UTC,290.62,290.15,291.48,1093,64,0,0,0,sky is clear
2012-10-17 18:00:00 +0000 UTC,291.46,291.15,292.04,1093,56,0,0,25,sky is clear
2012-10-17 19:00:00 +0000 UTC,292.16,291.15,293.15,1093,55,0,0,25,sky is clear
2012-10-17 20:00:00 +0000 UTC,293.68,293.15,294.15,1013,32,0,0,1,sky is clear
2012-10-17 21:00:00 +0000 UTC,293.49,293.15,294.15,1094,51,0,0,25,sky is clear
2012-10-17 22:00:00 +0000 UTC,291.91,291.48,292.15,1012,34,0,0,1,sky is clear
2012-10-17 23:00:00 +0000 UTC,289.96,288.71,291.15,1012,39,1,120,1,sky is clear
2012-10-18 00:00:00 +0000 UTC,287.71,285.93,289.15,1012,51,0,0,1,sky is clear
2012-10-18 01:00:00 +0000 UTC,286.02,284.82,287.15,1012,67,0,0,1,sky is clear
2012-10-18 02:00:00 +0000 UTC,284.98,283.71,286.15,1012,71,1,70,1,sky is clear
2012-10-18 03:00:00 +0000 UTC,284.28,282.59,286.15,1013,66,0,0,1,sky is clear
2012-10-18 04:00:00 +0000 UTC,283.27,282.59,284.15,1013,81,0,0,1,sky is clear
2012-10-18 05:00:00 +0000 UTC,283.6,282.59,284.15,1014,76,2,160,1,sky is clear
2012-10-18 06:00:00 +0000 UTC,282.76,282.04,283.15,1013,81,0,0,1,sky is clear
2012-10-18 07:00:00 +0000 UTC,282.42,282.04,283.15,1013,87,1,50,1,sky is clear
2012-10-18 08:00:00 +0000 UTC,281.91,281.48,282.15,1013,87,0,0,1,sky is clear
2012-10-18 09:00:00 +0000 UTC,281.72,280.93,282.15,1093,95,0,0,88,sky is clear
2012-10-18 10:00:00 +0000 UTC,281.72,280.93,282.15,1013,87,0,0,1,sky is clear
2012-10-18 11:00:00 +0000 UTC,281.21,280.37,282.15,1014,87,0,0,1,sky is clear
2012-10-18 12:00:00 +0000 UTC,282.15,282.15,282.15,1014,87,1,70,1,sky is clear
2012-10-18 13:00:00 +0000 UTC,281.9,280.15,284.26,1093,87,0,0,0,sky is clear
2012-10-18 15:00:00 +0000 UTC,287.29,285.15,290.37,1093,76,0,0,0,sky is clear
2012-10-18 16:00:00 +0000 UTC,291.9,290.15,294.26,1014,51,2,0,1,sky is clear
2012-10-18 17:00:00 +0000 UTC,292.29,290.15,295.37,1093,57,0,0,0,sky is clear
2012-10-18 18:00:00 +0000 UTC,293.59,292.15,295.37,1093,54,0,0,0,sky is clear
2012-10-18 19:00:00 +0000 UTC,295.76,295.15,296.15,1010,33,3,0,1,sky is clear
2012-10-18 20:00:00 +0000 UTC,295.76,295.15,296.15,1094,47,0,0,0,sky is clear
2012-10-18 21:00:00 +0000 UTC,296.07,295.93,296.15,1094,48,0,0,0,sky is clear
2012-10-18 22:00:00 +0000 UTC,295.15,294.26,296.15,1008,37,5,220,1,sky is clear
2012-10-18 23:00:00 +0000 UTC,294.18,291.48,296.15,1094,62,0,0,0,sky is clear
2012-10-19 00:00:00 +0000 UTC,289.96,288.71,291.15,1009,51,4,220,1,sky is clear
2012-10-19 01:00:00 +0000 UTC,289.4,288.15,292.15,1009,58,3,220,1,sky is clear
2012-10-19 02:00:00 +0000 UTC,289.2,287.59,292.15,1094,70,0,0,0,sky is clear
2012-10-19 03:00:00 +0000 UTC,288.84,286.48,291.15,1094,72,0,0,0,sky is clear
2012-10-19 04:00:00 +0000 UTC,287.27,286.15,289.15,1007,51,1,180,1,sky is clear
2012-10-19 05:00:00 +0000 UTC,285.27,285.15,285.37,1007,76,0,0,1,sky is clear
2012-10-19 06:00:00 +0000 UTC,285.41,284.82,286.15,1008,71,0,0,1,sky is clear
2012-10-19 07:00:00 +0000 UTC,286.33,286.15,286.48,1008,71,0,0,1,sky is clear
2012-10-19 08:00:00 +0000 UTC,289.98,288.71,291.15,1006,45,6,170,1,sky is clear
2012-10-19 09:00:00 +0000 UTC,287.95,286.15,291.15,1008,48,4,250,98,heavy intensity rain
2012-10-19 09:00:00 +0000 UTC,287.95,286.15,291.15,1008,48,4,250,98,mist
2012-10-19 10:00:00 +0000 UTC,286.07,285.93,286.15,1010,93,6,260,98,moderate rain
2012-10-19 10:00:00 +0000 UTC,286.07,285.93,286.15,1010,93,6,260,98,mist
2012-10-19 10:00:00 +0000 UTC,286.07,285.93,286.15,1010,93,6,260,98,light rain
2012-10-19 11:00:00 +0000 UTC,285.54,285.15,286.15,1007,93,0,0,40,scattered clouds
2012-10-19 12:00:00 +0000 UTC,285.54,285.15,286.15,1007,93,3,280,40,scattered clouds
2012-10-19 13:00:00 +0000 UTC,287.11,287.04,287.15,1008,87,3,250,75,broken clouds
2012-10-19 14:00:00 +0000 UTC,289.29,287.15,290.37,1008,82,4,260,75,broken clouds
2012-10-19 15:00:00 +0000 UTC,290.27,288.15,292.15,1008,72,8,210,75,broken clouds
2012-10-19 16:00:00 +0000 UTC,289.57,287.15,292.15,1009,93,2,250,80,light rain
2012-10-19 16:00:00 +0000 UTC,289.57,287.15,292.15,1009,93,2,250,80,mist
2012-10-19 17:00:00 +0000 UTC,290.71,289.82,292.15,1008,72,7,240,90,overcast clouds
2012-10-19 18:00:00 +0000 UTC,290.56,290.15,291.15,1008,77,9,240,90,overcast clouds
2012-10-19 19:00:00 +0000 UTC,290.9,290.15,292.15,1007,72,7,230,75,broken clouds
2012-10-19 20:00:00 +0000 UTC,290.49,289.26,291.15,1007,72,6,210,75,broken clouds
2012-10-19 21:00:00 +0000 UTC,290.82,289.26,292.15,1007,68,5,240,75,broken clouds
2012-10-19 22:00:00 +0000 UTC,290.29,288.71,291.15,1007,63,2,290,75,broken clouds
2012-10-19 23:00:00 +0000 UTC,288.86,286.48,290.15,1008,55,3,280,75,broken clouds
2012-10-20 00:00:00 +0000 UTC,286.55,285.37,288.15,1008,62,3,220,75,broken clouds
2012-10-20 01:00:00 +0000 UTC,285.51,284.26,287.15,1009,67,2,210,75,broken clouds
2012-10-20 02:00:00 +0000 UTC,284.18,282.15,287.15,1009,62,2,220,75,broken clouds
2012-10-20 03:00:00 +0000 UTC,283.79,282.04,287.15,1094,92,0,0,99,sky is clear
2012-10-20 04:00:00 +0000 UTC,282.3,280.15,285.15,1010,58,2,200,1,sky is clear
2012-10-20 05:00:00 +0000 UTC,282.42,280.93,285.15,1009,62,1,200,1,sky is clear
2012-10-20 06:00:00 +0000 UTC,281.04,279.82,283.15,1009,66,3,220,1,sky is clear
2012-10-20 07:00:00 +0000 UTC,280.65,278.71,283.15,1093,93,0,0,0,sky is clear
2012-10-20 08:00:00 +0000 UTC,280.79,278.15,284.15,1093,94,0,0,0,sky is clear
2012-10-20 09:00:00 +0000 UTC,279.3,277.59,282.15,1008,66,3,240,1,sky is clear
2012-10-20 10:00:00 +0000 UTC,279.11,277.04,282.15,1093,95,0,0,0,sky is clear
2012-10-20 11:00:00 +0000 UTC,278.26,276.48,281.15,1008,65,3,210,1,sky is clear
2012-10-20 12:00:00 +0000 UTC,278.99,277.15,282.15,1008,61,3,200,1,sky is clear
2012-10-20 13:00:00 +0000 UTC,281.65,279.15,284.15,1008,53,3,220,1,sky is clear
2012-10-20 14:00:00 +0000 UTC,284.08,283.15,284.82,1008,76,0,0,20,few clouds
2012-10-20 15:00:00 +0000 UTC,289.68,289.26,290.15,1007,36,8,220,40,scattered clouds
2012-10-20 16:00:00 +0000 UTC,289.6,288.15,290.37,1008,33,9,230,0,haze
2012-10-20 17:00:00 +0000 UTC,291.46,291.15,292.04,1008,31,8,230,0,haze
2012-10-20 18:00:00 +0000 UTC,291.99,291.15,292.59,1007,25,9,220,0,haze
2012-10-20 19:00:00 +0000 UTC,291.99,291.15,292.59,1093,45,0,0,0,sky is clear
2012-10-20 20:00:00 +0000 UTC,291.91,291.48,292.15,1005,29,9,220,0,haze
2012-10-20 21:00:00 +0000 UTC,292.23,291.48,293.15,1005,29,10,210,0,haze
2012-10-20 22:00:00 +0000 UTC,291.19,290.37,292.15,1006,0,7,230,0,haze
2012-10-20 23:00:00 +0000 UTC,290.15,289.26,291.15,1007,33,5,240,0,haze
2012-10-21 00:00:00 +0000 UTC,289.96,288.71,291.15,1094,53,0,0,0,sky is clear
2012-10-21 01:00:00 +0000 UTC,288.92,287.59,290.15,1008,38,4,240,0,haze
2012-10-21 02:00:00 +0000 UTC,287.56,286.48,288.15,1008,44,2,230,0,haze
2012-10-21 03:00:00 +0000 UTC,287.39,285.93,289.15,1009,41,3,280,90,overcast clouds
2012-10-21 04:00:00 +0000 UTC,286.02,284.82,287.15,1009,47,2,270,90,overcast clouds
2012-10-21 05:00:00 +0000 UTC,285.49,284.26,286.15,1009,54,3,250,90,overcast clouds
2012-10-21 13:00:00 +0000 UTC,283.46,283.15,284.15,1093,84,0,0,0,sky is clear
2012-10-21 22:00:00 +0000 UTC,289.31,288.71,290.15,1013,51,2,250,75,broken clouds
2012-10-21 23:00:00 +0000 UTC,288.72,287.04,290.15,1094,72,0,0,38,sky is clear
2012-10-22 03:00:00 +0000 UTC,283.47,280.37,285.15,1094,90,0,0,38,sky is clear
2012-10-22 04:00:00 +0000 UTC,281.69,279.82,284.15,1017,71,0,0,1,sky is clear
2012-10-22 05:00:00 +0000 UTC,280.82,279.26,282.15,1017,81,0,0,1,sky is clear
2012-10-22 06:00:00 +0000 UTC,279.98,278.71,281.15,1018,87,1,40,1,sky is clear
2012-10-22 07:00:00 +0000 UTC,279.78,278.15,281.15,1093,94,0,0,0,sky is clear
2012-10-22 08:00:00 +0000 UTC,279.28,277.59,281.15,1093,94,0,0,0,sky is clear
2012-10-22 09:00:00 +0000 UTC,278.41,277.04,279.15,1093,94,0,0,0,sky is clear
2012-10-22 10:00:00 +0000 UTC,278.43,277.04,280.15,1020,93,0,0,40,scattered clouds
2012-10-22 11:00:00 +0000 UTC,278.24,276.48,280.15,1021,93,0,0,0,mist
2012-10-22 15:00:00 +0000 UTC,287.9,277.3,287.92,999,57,0,72,0,sky is clear
2012-10-22 16:00:00 +0000 UTC,289.6,288.15,290.37,1022,51,1,40,1,sky is clear
2012-10-22 17:00:00 +0000 UTC,289.99,288.15,291.48,1093,63,0,0,0,sky is clear
2012-10-22 18:00:00 +0000 UTC,291.97,291.15,292.59,1021,48,1,110,1,sky is clear
2012-10-22 19:00:00 +0000 UTC,292.16,291.15,293.15,1093,53,0,0,1,sky is clear
2012-10-22 20:00:00 +0000 UTC,293.93,293.15,295.37,1093,58,0,0,1,sky is clear
2012-10-22 21:00:00 +0000 UTC,293.85,293.15,294.26,1093,52,0,0,1,sky is clear
2012-10-22 22:00:00 +0000 UTC,293.46,293.15,294.15,1020,42,2,310,1,sky is clear
2012-10-22 23:00:00 +0000 UTC,289.78,288.15,291.15,1020,52,0,0,1,sky is clear
2012-10-23 00:00:00 +0000 UTC,288.24,286.48,290.15,1020,51,0,0,1,sky is clear
2012-10-23 01:00:00 +0000 UTC,286.02,284.82,287.15,1020,67,0,0,1,sky is clear
2012-10-23 02:00:00 +0000 UTC,285.32,283.71,287.15,1021,67,0,0,1,sky is clear
2012-10-23 03:00:00 +0000 UTC,284.14,283.15,285.15,1021,76,1,80,1,sky is clear
2012-10-23 04:00:00 +0000 UTC,283.75,282.04,285.15,1021,76,0,0,1,sky is clear
2012-10-23 05:00:00 +0000 UTC,282.25,281.48,283.15,1021,87,0,0,1,sky is clear
2012-10-23 06:00:00 +0000 UTC,282.06,280.93,283.15,1021,87,0,0,1,sky is clear
2012-10-23 07:00:00 +0000 UTC,281.41,280.93,282.15,1022,87,0,0,1,sky is clear
2012-10-23 08:00:00 +0000 UTC,281.21,280.37,282.15,1022,87,0,0,1,sky is clear
2012-10-23 09:00:00 +0000 UTC,280.68,279.82,281.15,1022,93,0,0,1,sky is clear
2012-10-23 10:00:00 +0000 UTC,280.68,279.82,281.15,1023,87,1,60,1,sky is clear
2012-10-23 11:00:00 +0000 UTC,281.02,279.82,282.15,1023,87,0,0,40,scattered clouds
2012-10-23 12:00:00 +0000 UTC,280.68,279.82,281.15,1023,93,0,0,19,mist
2012-10-23 13:00:00 +0000 UTC,282.68,282.15,283.15,1024,87,0,0,40,scattered clouds
2012-10-23 15:00:00 +0000 UTC,286.71,285.15,288.71,1093,74,0,0,19,sky is clear
2012-10-23 16:00:00 +0000 UTC,290.45,289.15,291.15,1024,55,1,90,40,scattered clouds
2012-10-23 17:00:00 +0000 UTC,291.03,289.15,292.59,1093,69,0,0,19,sky is clear
2012-10-23 18:00:00 +0000 UTC,294.03,291.15,296.48,1093,58,0,0,2,sky is clear
2012-10-23 19:00:00 +0000 UTC,295.3,294.15,296.48,1093,53,0,0,2,sky is clear
2012-10-23 20:00:00 +0000 UTC,297.19,296.15,298.15,1021,38,1,0,1,sky is clear
2012-10-23 21:00:00 +0000 UTC,297.62,297.15,298.15,1021,36,0,0,1,sky is clear
2012-10-23 22:00:00 +0000 UTC,294.15,294.15,294.15,1021,46,0,0,1,sky is clear
2012-10-24 00:00:00 +0000 UTC,291.36,289.82,293.15,1021,49,0,0,1,sky is clear
2012-10-24 01:00:00 +0000 UTC,289.47,288.15,291.15,1022,59,0,0,1,sky is clear
2012-10-24 02:00:00 +0000 UTC,287.59,286.48,289.15,1021,67,0,0,20,few clouds
2012-10-24 03:00:00 +0000 UTC,287.08,285.93,289.15,1021,67,0,0,1,sky is clear
2012-10-24 04:00:00 +0000 UTC,286.36,284.82,288.15,1021,72,0,0,1,sky is clear
2012-10-24 05:00:00 +0000 UTC,285.17,284.26,286.15,1021,82,0,0,1,sky is clear
2012-10-24 06:00:00 +0000 UTC,284.98,283.71,286.15,1021,76,0,0,1,sky is clear
2012-10-24 07:00:00 +0000 UTC,284.14,283.15,285.15,1020,87,0,0,1,sky is clear
2012-10-24 08:00:00 +0000 UTC,283.94,282.59,285.15,1020,81,0,0,1,sky is clear
2012-10-24 09:00:00 +0000 UTC,283.1,282.04,284.15,1020,87,0,0,1,sky is clear
2012-10-24 10:00:00 +0000 UTC,282.76,282.04,283.15,1021,93,0,0,1,sky is clear
2012-10-24 11:00:00 +0000 UTC,282.78,282.04,284.15,1022,87,0,0,1,sky is clear
2012-10-24 12:00:00 +0000 UTC,284.68,284.15,285.15,1023,87,0,0,1,sky is clear
2012-10-24 13:00:00 +0000 UTC,285.11,284.15,285.93,1023,87,0,0,1,sky is clear
2012-10-24 14:00:00 +0000 UTC,290.15,290.15,290.15,1023,67,0,0,1,sky is clear
2012-10-24 16:00:00 +0000 UTC,291.79,290.15,294.82,1093,69,0,0,57,sky is clear
2012-10-24 17:00:00 +0000 UTC,295.81,295.15,297.04,1022,53,3,300,20,few clouds
2012-10-24 18:00:00 +0000 UTC,296.85,296.15,298.15,1021,46,3,310,20,few clouds
2012-10-24 19:00:00 +0000 UTC,297.05,296.15,298.71,1094,52,0,0,38,sky is clear
2012-10-24 20:00:00 +0000 UTC,297.7,297.15,298.71,1094,51,0,0,38,sky is clear
2012-10-24 21:00:00 +0000 UTC,297.81,297.15,298.15,1094,50,0,0,38,sky is clear
2012-10-24 22:00:00 +0000 UTC,296.91,296.48,297.15,1019,41,1,250,1,sky is clear
2012-10-24 23:00:00 +0000 UTC,294.25,292.59,295.15,1019,46,0,0,1,sky is clear
2012-10-25 00:00:00 +0000 UTC,291.21,290.37,292.15,1020,59,0,0,1,sky is clear
2012-10-25 01:00:00 +0000 UTC,289.14,288.15,290.15,1019,67,0,0,1,sky is clear
2012-10-25 02:00:00 +0000 UTC,288.24,286.48,290.15,1020,67,0,0,1,sky is clear
2012-10-25 03:00:00 +0000 UTC,286.72,285.93,287.15,1020,82,1,60,1,sky is clear
2012-10-25 04:00:00 +0000 UTC,286.53,285.37,287.15,1094,91,0,0,38,sky is clear
2012-10-25 05:00:00 +0000 UTC,285.17,284.26,286.15,1020,87,0,0,1,sky is clear
2012-10-25 06:00:00 +0000 UTC,284.98,283.71,286.15,1094,93,0,0,12,sky is clear
2012-10-25 07:00:00 +0000 UTC,284.81,283.15,287.15,1094,94,0,0,12,sky is clear
2012-10-25 08:00:00 +0000 UTC,283.8,283.15,284.15,1094,95,0,0,12,sky is clear
2012-10-25 09:00:00 +0000 UTC,283.43,282.04,285.15,1094,95,0,0,12,sky is clear
2012-10-25 10:00:00 +0000 UTC,282.92,281.48,285.15,1022,93,0,0,40,scattered clouds
2012-10-25 11:00:00 +0000 UTC,282.06,280.93,283.15,1023,87,0,0,40,scattered clouds
2012-10-25 12:00:00 +0000 UTC,282.25,281.48,283.15,1093,96,0,0,0,sky is clear
2012-10-25 13:00:00 +0000 UTC,283.9,282.15,285.15,1023,81,0,0,1,fog
2012-10-25 14:00:00 +0000 UTC,288.75,287.15,290.15,1023,72,2,50,1,sky is clear
2012-10-25 17:00:00 +0000 UTC,296.34,295.15,297.59,1022,46,0,0,1,sky is clear
2012-10-25 18:00:00 +0000 UTC,296.97,296.15,297.59,1021,41,0,0,1,sky is clear
2012-10-25 19:00:00 +0000 UTC,298.13,297.15,299.15,1020,38,2,320,1,sky is clear
2012-10-25 20:00:00 +0000 UTC,298.52,297.15,299.26,1019,36,0,0,1,sky is clear
2012-10-25 21:00:00 +0000 UTC,298.66,298.15,299.15,1019,33,0,0,1,sky is clear
2012-10-25 22:00:00 +0000 UTC,297.23,296.48,298.15,1019,36,0,0,1,sky is clear
2012-10-25 23:00:00 +0000 UTC,292.22,291.15,293.15,1019,49,0,0,1,sky is clear
2012-10-26 01:00:00 +0000 UTC,289.28,287.59,291.15,1019,55,0,0,1,sky is clear
2012-10-26 02:00:00 +0000 UTC,287.92,286.48,290.15,1019,59,0,0,1,sky is clear
2012-10-26 03:00:00 +0000 UTC,286.89,285.37,289.15,1020,67,0,0,1,sky is clear
2012-10-26 04:00:00 +0000 UTC,286.04,284.82,288.15,1020,77,0,0,1,sky is clear
2012-10-26 05:00:00 +0000 UTC,284.98,283.71,286.15,1019,82,0,0,1,sky is clear
2012-10-26 06:00:00 +0000 UTC,284.78,283.15,286.15,1094,93,0,0,0,sky is clear
2012-10-26 07:00:00 +0000 UTC,283.6,282.59,284.15,1094,94,0,0,0,sky is clear
2012-10-26 08:00:00 +0000 UTC,283.43,282.04,285.15,1094,94,0,0,0,sky is clear
2012-10-26 09:00:00 +0000 UTC,282.23,281.48,283.15,1019,93,1,50,20,few clouds
2012-10-26 10:00:00 +0000 UTC,281.72,280.93,282.15,1093,95,0,0,0,sky is clear
2012-10-26 11:00:00 +0000 UTC,281.53,280.37,282.15,1093,95,0,0,0,sky is clear
2012-10-26 12:00:00 +0000 UTC,280.88,280.37,281.15,1020,93,0,0,20,mist
2012-10-26 13:00:00 +0000 UTC,285.22,284.15,286.15,1020,87,0,0,20,few clouds
2012-10-26 16:00:00 +0000 UTC,296.15,296.15,296.15,1020,46,1,340,1,sky is clear
2012-10-26 18:00:00 +0000 UTC,296.85,296.15,298.15,1093,56,0,0,0,sky is clear
2012-10-26 19:00:00 +0000 UTC,297.48,296.15,298.15,1094,55,0,0,0,sky is clear
2012-10-26 20:00:00 +0000 UTC,298.2,297.15,299.26,1094,54,0,0,0,sky is clear
2012-10-26 21:00:00 +0000 UTC,298.35,298.15,298.71,1017,44,2,280,20,few clouds
2012-10-26 22:00:00 +0000 UTC,297.45,297.04,298.15,1017,44,0,0,20,few clouds
2012-10-26 23:00:00 +0000 UTC,294.45,293.15,295.15,1017,56,0,0,20,few clouds
